GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
4907,1.96E-13,2.98E-15,0.0844,7.8918618,0.6657583,541.53,NT5E,5'-nucleotidase ecto
23220,2.06E-13,3.15E-15,0.0918,-7.8849328,-0.7239679,471.51,DTX4,deltex E3 ubiquitin ligase 4
87,2.72E-13,4.16E-15,0.0262,-7.8498664,-0.2054432,27877.34,ACTN1,actinin alpha 1
23780,3.02E-13,4.64E-15,0.073,-7.8363438,-0.5719199,1005.9,APOL2,apolipoprotein L2
1000,3.07E-13,4.74E-15,0.0807,7.8335439,0.6323948,584.74,CDH2,cadherin 2
1846,3.37E-13,5.24E-15,0.0843,7.8211122,0.6594639,514.78,DUSP4,dual specificity phosphatase 4
3675,3.58E-13,5.58E-15,0.0324,-7.813108,-0.2528695,14351.41,ITGA3,integrin subunit alpha 3
9516,4.12E-13,6.45E-15,0.0301,-7.7948723,-0.2345425,7758.68,LITAF,lipopolysaccharide induced TNF factor
84612,4.78E-13,7.50E-15,0.0579,7.7757004,0.4502759,1335.83,PARD6B,par-6 family cell polarity regulator beta
6720,4.93E-13,7.78E-15,0.0378,-7.7711684,-0.2933738,6049.03,SREBF1,sterol regulatory element binding transcription factor 1
6856,5.38E-13,8.52E-15,0.0382,-7.7596623,-0.2966103,5320.01,SYPL1,synaptophysin like 1
1308,5.54E-13,8.82E-15,0.0388,-7.7552377,-0.3009626,6178.83,COL17A1,collagen type XVII alpha 1 chain
123283,6.03E-13,9.63E-15,0.0525,7.7440413,0.4062493,1688.8,TARS3,threonyl-tRNA synthetase 3
83879,8.26E-13,1.32E-14,0.0355,-7.7034891,-0.2731615,4200.63,CDCA7,cell division cycle associated 7
55608,8.57E-13,1.38E-14,0.0436,-7.6981816,-0.3359705,8480.97,ANKRD10,ankyrin repeat domain 10
4688,8.77E-13,1.42E-14,0.3081,-7.6942997,-2.370456,50.26,NCF2,neutrophil cytosolic factor 2
223117,8.77E-13,1.42E-14,0.1168,-7.6947795,-0.8990674,307.84,SEMA3D,semaphorin 3D
2069,8.92E-13,1.45E-14,0.0364,7.6915249,0.2797453,7520.07,EREG,epiregulin
23231,9.92E-13,1.62E-14,0.0644,-7.6774468,-0.4945676,903.9,SEL1L3,SEL1L family member 3
23424,1.12E-12,1.84E-14,0.0615,-7.6611855,-0.4708688,1075.37,TDRD7,tudor domain containing 7
396,1.27E-12,2.09E-14,0.0268,-7.6449329,-0.2047645,16365.94,ARHGDIA,Rho GDP dissociation inhibitor alpha
10672,1.30E-12,2.16E-14,0.0383,-7.6408798,-0.2924982,3547.95,GNA13,G protein subunit alpha 13
57636,1.35E-12,2.24E-14,0.0378,-7.6359981,-0.2888813,4163.53,ARHGAP23,Rho GTPase activating protein 23
254428,1.36E-12,2.27E-14,0.0455,7.6345221,0.3471712,2571.03,SLC41A1,solute carrier family 41 member 1
22862,1.39E-12,2.32E-14,0.0457,-7.6314694,-0.348727,4359.12,FNDC3A,fibronectin type III domain containing 3A
8165,1.48E-12,2.48E-14,0.0387,-7.6227158,-0.295132,3212.47,AKAP1,A-kinase anchoring protein 1
4082,1.58E-12,2.67E-14,0.0448,-7.6134286,-0.340725,2391.19,MARCKS,myristoylated alanine rich protein kinase C substrate
109729127,1.68E-12,2.84E-14,0.09,7.605213,0.6845095,500.4,KRT7-AS,KRT7 antisense RNA 1
55870,1.70E-12,2.89E-14,0.035,7.6032895,0.2659372,5004.51,ASH1L,ASH1 like histone lysine methyltransferase
1474,1.74E-12,2.97E-14,0.1511,7.5994119,1.1480911,173.81,CST6,cystatin E/M
6137,2.40E-12,4.11E-14,0.0328,-7.557438,-0.2475568,22599.63,RPL13,ribosomal protein L13
80232,2.65E-12,4.56E-14,0.0347,7.5440736,0.261422,4716.03,WDR26,WD repeat domain 26
83439,3.48E-12,6.01E-14,0.0621,-7.5079568,-0.4664503,1068.41,TCF7L1,transcription factor 7 like 1
10220,3.63E-12,6.29E-14,0.0553,7.5019089,0.4148236,1313.48,GDF11,growth differentiation factor 11
10112,3.83E-12,6.72E-14,0.0374,-7.4932052,-0.2800233,3790.41,KIF20A,kinesin family member 20A
5327,3.83E-12,6.68E-14,0.0858,7.4940697,0.6427948,471.31,PLAT,"plasminogen activator, tissue type"
3728,3.83E-12,6.70E-14,0.0304,-7.493674,-0.228133,12463.8,JUP,junction plakoglobin
81848,3.85E-12,6.78E-14,0.2309,7.4921011,1.7299937,73.6,SPRY4,sprouty RTK signaling antagonist 4
2817,3.94E-12,6.96E-14,0.0369,-7.4887115,-0.2766037,5817.59,GPC1,glypican 1
220213,4.19E-12,7.43E-14,0.0496,-7.4800242,-0.3708483,1992.63,OTUD1,OTU deubiquitinase 1
64761,4.20E-12,7.47E-14,0.0901,-7.4793741,-0.6741921,464.97,PARP12,poly(ADP-ribose) polymerase family member 12
3306,4.23E-12,7.55E-14,0.0457,7.4778998,0.341701,2803.56,HSPA2,heat shock protein family A (Hsp70) member 2
1830,4.69E-12,8.41E-14,0.0487,-7.4637446,-0.363443,2156.36,DSG3,desmoglein 3
140460,5.18E-12,9.32E-14,0.0429,7.4502382,0.3197108,3771.24,ASB7,ankyrin repeat and SOCS box containing 7
5872,5.60E-12,1.01E-13,0.0554,7.4393366,0.4118983,1757.56,RAB13,"RAB13, member RAS oncogene family"
4430,6.72E-12,1.22E-13,0.0268,-7.4148087,-0.1988444,21081.4,MYO1B,myosin IB
64943,7.21E-12,1.31E-13,0.0481,7.4050952,0.3561263,2227.71,NT5DC2,5'-nucleotidase domain containing 2
126637,7.95E-12,1.45E-13,0.3162,7.3915148,2.3375078,43.98,TCHHL1,trichohyalin like 1
388697,8.16E-12,1.50E-13,0.1898,7.3875812,1.4023692,130.04,HRNR,hornerin
5885,8.89E-12,1.63E-13,0.0267,-7.3758083,-0.1970543,30247.01,RAD21,RAD21 cohesin complex component
4302,1.28E-11,2.35E-13,0.0422,-7.3269762,-0.3089861,2582.91,MLLT6,"MLLT6, PHD finger containing"
10783,1.30E-11,2.41E-13,0.0651,-7.3238249,-0.4767548,1083.12,NEK6,NIMA related kinase 6
51752,1.31E-11,2.43E-13,0.0485,-7.3225397,-0.3552129,2197.37,ERAP1,endoplasmic reticulum aminopeptidase 1
1490,1.38E-11,2.56E-13,0.1216,7.3155286,0.8898326,235.44,CCN2,cellular communication network factor 2
6482,1.62E-11,3.03E-13,0.0473,7.2929561,0.3450337,3201.26,ST3GAL1,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
51421,1.67E-11,3.13E-13,0.0491,7.2887284,0.3575236,1948.3,AMOTL2,angiomotin like 2
23225,2.31E-11,4.35E-13,0.0384,-7.2441923,-0.2780765,5061.65,NUP210,nucleoporin 210
113157,2.92E-11,5.52E-13,0.1717,7.2118083,1.2383198,121.19,RPLP0P2,ribosomal protein lateral stalk subunit P0 pseudogene 2
8565,3.67E-11,6.96E-13,0.036,-7.1803108,-0.258617,5362.54,YARS1,tyrosyl-tRNA synthetase 1
222171,3.82E-11,7.28E-13,0.2684,-7.1740976,-1.9257869,61.38,PRR15,proline rich 15
11162,3.89E-11,7.44E-13,0.2059,-7.1711755,-1.476312,88.01,NUDT6,nudix hydrolase 6
728113,4.20E-11,8.06E-13,0.0387,-7.1601631,-0.2772692,5614.8,ANXA8L1,annexin A8 like 1
23216,5.17E-11,9.95E-13,0.0563,-7.1312494,-0.4013485,1847.66,TBC1D1,TBC1 domain family member 1
3714,5.23E-11,1.01E-12,0.0361,-7.1291979,-0.2575195,5235.14,JAG2,jagged canonical Notch ligand 2
440,5.84E-11,1.13E-12,0.0626,-7.1135272,-0.4454747,1525.47,ASNS,asparagine synthetase (glutamine-hydrolyzing)
60312,5.86E-11,1.14E-12,0.0638,-7.1126348,-0.4539583,1263.24,AFAP1,actin filament associated protein 1
51029,6.23E-11,1.22E-12,0.0352,7.1035548,0.2498197,4520.3,DESI2,desumoylating isopeptidase 2
100288077,6.23E-11,1.22E-12,0.2864,7.1032715,2.0346701,48.03,WTAPP1,Wilms tumor 1 associated protein pseudogene 1
4176,6.34E-11,1.24E-12,0.0306,-7.1003645,-0.2174174,9612.93,MCM7,minichromosome maintenance complex component 7
3572,6.49E-11,1.28E-12,0.0497,7.0967637,0.352687,2287.84,IL6ST,interleukin 6 cytokine family signal transducer
26994,6.50E-11,1.28E-12,0.0385,7.0959514,0.2730505,3518.72,RNF11,ring finger protein 11
146909,6.83E-11,1.35E-12,0.0477,-7.088767,-0.3383548,1929.87,KIF18B,kinesin family member 18B
3397,7.31E-11,1.45E-12,0.0466,-7.0787799,-0.3300416,3366.54,ID1,inhibitor of DNA binding 1
55256,7.67E-11,1.53E-12,0.054,7.0716965,0.3819938,1829.76,ADI1,acireductone dioxygenase 1
4600,7.84E-11,1.57E-12,0.4355,-7.0683132,-3.0780671,132.46,MX2,MX dynamin like GTPase 2
107986827,1.01E-10,2.02E-12,0.0625,-7.0330478,-0.4396611,1484.14,CZ1P-ASNS,CZ1P-ASNS readthrough
7090,1.04E-10,2.09E-12,0.0406,-7.0281987,-0.2855582,5080.43,TLE3,"TLE family member 3, transcriptional corepressor"
219743,1.05E-10,2.13E-12,0.0621,-7.0259509,-0.4359699,1547.99,TYSND1,trypsin like peroxisomal matrix peptidase 1
3241,1.15E-10,2.33E-12,0.0956,7.0128764,0.6705436,528.04,HPCAL1,hippocalcin like 1
4703,1.18E-10,2.41E-12,0.0858,7.0086739,0.6013224,560.59,NEB,nebulin
3691,1.21E-10,2.48E-12,0.035,-7.0045078,-0.2449196,10866.04,ITGB4,integrin subunit beta 4
7468,1.26E-10,2.58E-12,0.0288,-6.9990029,-0.2018665,10769.58,NSD2,nuclear receptor binding SET domain protein 2
1718,1.29E-10,2.65E-12,0.0255,6.994938,0.178686,19729.37,DHCR24,24-dehydrocholesterol reductase
23513,1.30E-10,2.68E-12,0.0491,-6.9938087,-0.3437446,2306.52,SCRIB,scribble planar cell polarity protein
7706,1.31E-10,2.71E-12,0.0364,-6.9918142,-0.2547619,5003.09,TRIM25,tripartite motif containing 25
147166,1.46E-10,3.03E-12,0.049,-6.9764804,-0.3418023,2125,TRIM16L,tripartite motif containing 16 like
147727,1.56E-10,3.25E-12,0.0951,-6.9663024,-0.6626871,397.49,ILF3-DT,ILF3 divergent transcript
6692,1.69E-10,3.52E-12,0.0442,6.9552325,0.3072399,2835.34,SPINT1,"serine peptidase inhibitor, Kunitz type 1"
64781,1.76E-10,3.68E-12,0.0415,6.9487673,0.2884408,3961.27,CERK,ceramide kinase
64393,1.85E-10,3.87E-12,0.0633,6.9416699,0.4392421,927.69,ZMAT3,zinc finger matrin-type 3
57648,1.99E-10,4.20E-12,0.0324,-6.9303673,-0.2246665,7539.05,KIAA1522,KIAA1522
25902,2.08E-10,4.40E-12,0.0414,-6.9237682,-0.28634,3287.23,MTHFD1L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
22856,2.12E-10,4.49E-12,0.0365,6.9208701,0.2527169,5517.29,CHSY1,chondroitin sulfate synthase 1
3148,2.56E-10,5.43E-12,0.0354,-6.8938274,-0.2440858,8186.84,HMGB2,high mobility group box 2
58516,2.74E-10,5.83E-12,0.0312,-6.8837258,-0.2148517,7635.96,SINHCAF,SIN3-HDAC complex associated factor
3006,2.95E-10,6.31E-12,0.0587,-6.8725454,-0.4034571,1123.07,H1-2,"H1.2 linker histone, cluster member"
1001,3.18E-10,6.82E-12,0.0318,-6.8612944,-0.2181844,7935.83,CDH3,cadherin 3
1514,3.24E-10,6.97E-12,0.0424,-6.8583051,-0.2909048,2959.83,CTSL,cathepsin L
10626,3.26E-10,7.03E-12,0.0368,-6.8569501,-0.252089,4423.07,TRIM16,tripartite motif containing 16
1960,3.32E-10,7.18E-12,0.1065,6.8540198,0.7300859,317.47,EGR3,early growth response 3
3959,3.34E-10,7.25E-12,0.0387,-6.8526823,-0.2654324,8190.85,LGALS3BP,galectin 3 binding protein
2697,3.41E-10,7.43E-12,0.1103,-6.8492244,-0.7551992,293.3,GJA1,gap junction protein alpha 1
29943,3.83E-10,8.36E-12,0.2397,6.8322916,1.6374067,66.04,PADI1,peptidyl arginine deiminase 1
55754,3.89E-10,8.51E-12,0.0285,6.829652,0.1944034,10729.78,TMEM30A,transmembrane protein 30A
10743,4.43E-10,9.73E-12,0.0422,-6.8103933,-0.2875739,3210.79,RAI1,retinoic acid induced 1
5720,4.60E-10,1.01E-11,0.0379,-6.8046557,-0.2580831,4467.88,PSME1,proteasome activator subunit 1
7023,4.82E-10,1.06E-11,0.0791,-6.7975243,-0.5377375,647.35,TFAP4,transcription factor AP-4
2706,5.37E-10,1.19E-11,0.1206,6.7814864,0.8179187,309,GJB2,gap junction protein beta 2
10577,5.54E-10,1.23E-11,0.0361,6.7765643,0.2448954,4094.27,NPC2,NPC intracellular cholesterol transporter 2
647024,7.07E-10,1.58E-11,0.0519,-6.7407656,-0.3495382,1497.45,C6orf132,chromosome 6 open reading frame 132
56937,7.58E-10,1.69E-11,0.0589,6.7302257,0.3965486,1538.19,PMEPA1,"prostate transmembrane protein, androgen induced 1"
11098,7.84E-10,1.76E-11,0.0652,-6.7248857,-0.4385627,1113.84,PRSS23,serine protease 23
146802,8.29E-10,1.87E-11,0.0809,-6.7162152,-0.5435859,676.72,SLC47A2,solute carrier family 47 member 2
221833,9.42E-10,2.12E-11,0.2568,-6.6972044,-1.7196783,60.56,SP8,Sp8 transcription factor
262,9.46E-10,2.14E-11,0.0385,-6.6961973,-0.2580159,4240.66,AMD1,adenosylmethionine decarboxylase 1
8496,1.02E-09,2.30E-11,0.0364,-6.6853184,-0.2430736,4751.3,PPFIBP1,PPFIA binding protein 1
107984638,1.02E-09,2.32E-11,0.0961,-6.6841872,-0.6421209,473.79,LOC107984638,"arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2"
5803,1.09E-09,2.48E-11,0.4478,-6.674722,-2.9890947,29.82,PTPRZ1,protein tyrosine phosphatase receptor type Z1
9517,1.10E-09,2.51E-11,0.0357,-6.6726929,-0.2382427,5690.31,SPTLC2,serine palmitoyltransferase long chain base subunit 2
23650,1.12E-09,2.57E-11,0.037,-6.6695294,-0.2469584,4679.17,TRIM29,tripartite motif containing 29
3417,1.17E-09,2.71E-11,0.0337,-6.661379,-0.2242663,6110.99,IDH1,isocitrate dehydrogenase (NADP(+)) 1
4747,1.17E-09,2.72E-11,0.0922,6.6611142,0.6140521,423.21,NEFL,neurofilament light chain
10241,1.17E-09,2.72E-11,0.0458,-6.6611655,-0.3050769,2276.53,CALCOCO2,calcium binding and coiled-coil domain 2
4904,1.20E-09,2.79E-11,0.03,6.6571844,0.1998002,60632.32,YBX1,Y-box binding protein 1
10106,1.27E-09,2.96E-11,0.0388,-6.6487587,-0.2580802,3971.19,CTDSP2,CTD small phosphatase 2
57674,1.43E-09,3.34E-11,0.0346,-6.6306656,-0.2291631,13029.87,RNF213,ring finger protein 213
8061,1.53E-09,3.59E-11,0.038,6.6202614,0.2516523,3635.36,FOSL1,"FOS like 1, AP-1 transcription factor subunit"
51199,1.67E-09,3.92E-11,0.034,6.6072061,0.2243164,5815.53,NIN,ninein
27154,1.69E-09,3.97E-11,0.0428,6.6052946,0.2828383,2370.89,BRPF3,bromodomain and PHD finger containing 3
51200,1.69E-09,3.99E-11,0.0926,6.6043201,0.6116642,597.02,CPA4,carboxypeptidase A4
85439,1.69E-09,4.01E-11,0.0361,-6.6038193,-0.2382597,4378.54,STON2,stonin 2
55284,1.75E-09,4.15E-11,0.0422,6.5984596,0.278509,2668.64,UBE2W,ubiquitin conjugating enzyme E2 W
3726,1.75E-09,4.14E-11,0.0428,-6.5988305,-0.2827249,2932.48,JUNB,"JunB proto-oncogene, AP-1 transcription factor subunit"
83666,1.78E-09,4.24E-11,0.1176,-6.5953103,-0.7758458,1766.06,PARP9,poly(ADP-ribose) polymerase family member 9
10384,1.84E-09,4.39E-11,0.1239,-6.5901606,-0.816789,232.35,BTN3A3,butyrophilin subfamily 3 member A3
23219,1.88E-09,4.50E-11,0.0433,6.586504,0.2850119,2273.1,FBXO28,F-box protein 28
11240,1.90E-09,4.58E-11,0.1662,6.5841292,1.0941689,126.39,PADI2,peptidyl arginine deiminase 2
9653,2.00E-09,4.82E-11,0.0383,6.5764792,0.2518789,4551.33,HS2ST1,heparan sulfate 2-O-sulfotransferase 1
84722,2.10E-09,5.09E-11,0.0547,-6.5682904,-0.3592657,1567.72,PSRC1,proline and serine rich coiled-coil 1
2548,2.22E-09,5.39E-11,0.0509,-6.5596252,-0.333653,1628.76,GAA,alpha glucosidase
10801,2.28E-09,5.55E-11,0.0305,-6.5554962,-0.2002456,10856.92,SEPTIN9,septin 9
9620,2.28E-09,5.56E-11,0.0318,-6.5551725,-0.2085975,22973.47,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1
26227,2.57E-09,6.28E-11,0.0329,-6.536815,-0.2149635,10159.02,PHGDH,phosphoglycerate dehydrogenase
8099,2.72E-09,6.68E-11,0.0317,6.5277491,0.2066285,7116.04,CDK2AP1,cyclin dependent kinase 2 associated protein 1
302,3.09E-09,7.60E-11,0.0258,6.5082348,0.1679557,29346.82,ANXA2,annexin A2
5641,3.11E-09,7.66E-11,0.035,6.5071979,0.227886,4719.65,LGMN,legumain
29968,3.18E-09,7.91E-11,0.0429,-6.5023021,-0.2791446,6081.01,PSAT1,phosphoserine aminotransferase 1
101,3.18E-09,7.87E-11,0.0787,6.5030278,0.5118358,606.4,ADAM8,ADAM metallopeptidase domain 8
71,3.18E-09,7.91E-11,0.0308,-6.5023573,-0.2003048,217458.6,ACTG1,actin gamma 1
3159,3.34E-09,8.31E-11,0.0346,-6.4949231,-0.2246783,26163.65,HMGA1,high mobility group AT-hook 1
118738,3.45E-09,8.62E-11,0.06,-6.4893825,-0.3892863,1266.47,ZNF488,zinc finger protein 488
26958,3.90E-09,9.76E-11,0.0465,-6.470674,-0.300953,1867.16,COPG2,COPI coat complex subunit gamma 2
124930,4.15E-09,1.04E-10,0.1077,-6.4608983,-0.6961337,311.21,ANKRD13B,ankyrin repeat domain 13B
9829,4.21E-09,1.06E-10,0.0718,6.4581874,0.463429,749.56,DNAJC6,DnaJ heat shock protein family (Hsp40) member C6
80731,4.26E-09,1.08E-10,0.1553,-6.4559871,-1.0023293,148.03,THSD7B,thrombospondin type 1 domain containing 7B
3646,4.26E-09,1.08E-10,0.0257,-6.4555275,-0.1661763,14672.8,EIF3E,eukaryotic translation initiation factor 3 subunit E
57178,4.43E-09,1.12E-10,0.0429,-6.4494314,-0.2765649,2455.04,ZMIZ1,zinc finger MIZ-type containing 1
3315,4.47E-09,1.14E-10,0.0359,-6.4475632,-0.231597,7136.58,HSPB1,heat shock protein family B (small) member 1
55117,4.47E-09,1.14E-10,0.0454,-6.4472389,-0.2925967,2310.08,SLC6A15,solute carrier family 6 member 15
81846,4.50E-09,1.15E-10,0.0405,-6.4458229,-0.2611815,3005.96,SBF2,SET binding factor 2
6143,4.96E-09,1.27E-10,0.0272,-6.4305988,-0.1747035,23568.07,RPL19,ribosomal protein L19
202,5.06E-09,1.30E-10,0.0477,-6.4272398,-0.3068162,2486.05,CRYBG1,crystallin beta-gamma domain containing 1
324,5.31E-09,1.37E-10,0.0397,6.4194202,0.2545935,3380.87,APC,APC regulator of WNT signaling pathway
9249,5.42E-09,1.40E-10,0.0715,-6.415954,-0.458686,735.58,DHRS3,dehydrogenase/reductase 3
153339,5.42E-09,1.40E-10,0.0418,6.4154773,0.2679139,3334.27,TMEM167A,transmembrane protein 167A
10942,5.48E-09,1.42E-10,0.0442,-6.4134232,-0.2833985,3099.87,PRSS21,serine protease 21
84166,5.69E-09,1.48E-10,0.0858,-6.4073192,-0.5495439,516.91,NLRC5,NLR family CARD domain containing 5
2512,5.92E-09,1.54E-10,0.0264,-6.4010361,-0.1688961,24666.49,FTL,ferritin light chain
5091,5.93E-09,1.55E-10,0.0452,-6.4002773,-0.2893859,2867.32,PC,pyruvate carboxylase
5361,6.04E-09,1.58E-10,0.0375,-6.3971242,-0.2398805,4170.29,PLXNA1,plexin A1
127933,6.56E-09,1.72E-10,0.0315,6.3842579,0.2008295,10028.59,UHMK1,U2AF homology motif kinase 1
50808,6.56E-09,1.73E-10,0.0335,6.3837014,0.2137217,7828.76,AK3,adenylate kinase 3
397,6.82E-09,1.80E-10,0.0465,6.3774384,0.2967549,2600.55,ARHGDIB,Rho GDP dissociation inhibitor beta
23197,7.21E-09,1.91E-10,0.0341,6.3686296,0.2174511,5073.73,FAF2,Fas associated factor family member 2
26136,7.59E-09,2.01E-10,0.0467,-6.3603679,-0.2969436,2058.97,TES,testin LIM domain protein
3576,8.12E-09,2.16E-10,0.181,6.3495055,1.1494596,473.66,CXCL8,C-X-C motif chemokine ligand 8
84146,8.82E-09,2.35E-10,0.0372,6.336352,0.2356554,5970.29,ZNF644,zinc finger protein 644
8843,8.88E-09,2.37E-10,0.1323,-6.3349821,-0.8382319,260.67,HCAR3,hydroxycarboxylic acid receptor 3
254048,8.92E-09,2.39E-10,0.0668,-6.3339433,-0.4232621,1004.95,UBN2,ubinuclein 2
1890,8.96E-09,2.41E-10,0.1658,-6.3328001,-1.0498253,129.37,TYMP,thymidine phosphorylase
6603,8.99E-09,2.42E-10,0.043,-6.331935,-0.2725784,3044.99,SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
401472,9.66E-09,2.61E-10,0.067,6.3204098,0.4235097,1020.4,GASAL1,growth arrest associated lncRNA 1
23521,9.66E-09,2.61E-10,0.025,-6.320178,-0.1580379,29302.41,RPL13A,ribosomal protein L13a
55829,9.78E-09,2.65E-10,0.0376,6.3178756,0.237462,3654.13,SELENOS,selenoprotein S
6737,9.82E-09,2.67E-10,0.0942,-6.3168406,-0.5952539,439.59,TRIM21,tripartite motif containing 21
147920,1.03E-08,2.81E-10,0.238,6.3088558,1.5018062,68.82,IGFL2,IGF like family member 2
57801,1.06E-08,2.91E-10,0.1164,-6.3036898,-0.7336088,285.1,HES4,hes family bHLH transcription factor 4
3422,1.08E-08,2.97E-10,0.0405,6.3003241,0.2548555,3393.97,IDI1,isopentenyl-diphosphate delta isomerase 1
9403,1.11E-08,3.04E-10,0.0319,6.2966952,0.2006082,8520.5,SELENOF,selenoprotein F
27043,1.13E-08,3.11E-10,0.0405,-6.2931914,-0.254825,3858.96,PELP1,"proline, glutamate and leucine rich protein 1"
81671,1.17E-08,3.22E-10,0.0402,-6.2879938,-0.2528557,6719.4,VMP1,vacuole membrane protein 1
171568,1.17E-08,3.23E-10,0.0406,-6.2872751,-0.2555685,3246.83,POLR3H,RNA polymerase III subunit H
5155,1.18E-08,3.28E-10,0.088,6.285088,0.5530431,495.23,PDGFB,platelet derived growth factor subunit B
6147,1.21E-08,3.36E-10,0.0274,-6.2813985,-0.1722654,24080.41,RPL23A,ribosomal protein L23a
11064,1.26E-08,3.51E-10,0.0607,-6.2743404,-0.3808392,1268.19,CNTRL,centriolin
2114,1.28E-08,3.58E-10,0.0405,-6.2711841,-0.2541204,3905.11,ETS2,"ETS proto-oncogene 2, transcription factor"
4015,1.29E-08,3.60E-10,0.1175,6.2703085,0.7370188,266.74,LOX,lysyl oxidase
81539,1.30E-08,3.64E-10,0.0315,-6.268859,-0.1974921,11547.44,SLC38A1,solute carrier family 38 member 1
1948,1.37E-08,3.84E-10,0.0537,6.2602658,0.336453,1552.73,EFNB2,ephrin B2
5347,1.46E-08,4.12E-10,0.0414,-6.249256,-0.2586757,4773.23,PLK1,polo like kinase 1
80010,1.50E-08,4.22E-10,0.0426,-6.2456748,-0.2663452,2715.39,RMI1,RecQ mediated genome instability 1
23170,1.50E-08,4.23E-10,0.0338,-6.2452117,-0.2108105,5898.32,TTLL12,tubulin tyrosine ligase like 12
8720,1.60E-08,4.53E-10,0.0331,-6.2346289,-0.2063528,5035.74,MBTPS1,"membrane bound transcription factor peptidase, site 1"
10938,1.60E-08,4.55E-10,0.0723,6.2337462,0.4505379,847.55,EHD1,EH domain containing 1
30836,1.65E-08,4.70E-10,0.0354,6.2287285,0.2206445,4271.06,DNTTIP2,deoxynucleotidyltransferase terminal interacting protein 2
3860,1.66E-08,4.74E-10,0.0896,6.2274295,0.5581788,564.73,KRT13,keratin 13
23338,1.77E-08,5.05E-10,0.0284,-6.2175033,-0.1763005,11862.66,JADE2,jade family PHD finger 2
197131,1.86E-08,5.33E-10,0.0403,6.2090698,0.2501272,2940.68,UBR1,ubiquitin protein ligase E3 component n-recognin 1
57538,1.90E-08,5.46E-10,0.1168,6.2051513,0.7245179,302.6,ALPK3,alpha kinase 3
8428,1.97E-08,5.66E-10,0.0295,-6.1995455,-0.1828219,9554.97,STK24,serine/threonine kinase 24
55970,1.99E-08,5.75E-10,0.0357,6.1970275,0.2211734,7556.28,GNG12,G protein subunit gamma 12
301,2.31E-08,6.67E-10,0.027,-6.1736367,-0.1668812,16833.43,ANXA1,annexin A1
999,2.45E-08,7.10E-10,0.0294,6.1639077,0.1811719,9462.43,CDH1,cadherin 1
79366,2.48E-08,7.22E-10,0.1007,-6.1611857,-0.6203409,438.89,HMGN5,high mobility group nucleosome binding domain 5
6500,2.67E-08,7.78E-10,0.034,6.1494152,0.2091761,7346.14,SKP1,S-phase kinase associated protein 1
9495,2.90E-08,8.49E-10,0.0846,6.1354001,0.5187897,578.4,AKAP5,A-kinase anchoring protein 5
3383,2.90E-08,8.48E-10,0.0496,6.1356163,0.3044722,1610.48,ICAM1,intercellular adhesion molecule 1
10745,3.01E-08,8.84E-10,0.0788,6.1290288,0.4831138,637.05,PHTF1,putative homeodomain transcription factor 1
57532,3.05E-08,8.95E-10,0.0283,-6.1270229,-0.1736487,12652.99,NUFIP2,nuclear FMR1 interacting protein 2
8601,3.05E-08,9.00E-10,0.0823,-6.1262386,-0.5043365,558.77,RGS20,regulator of G protein signaling 20
1917,3.27E-08,9.66E-10,0.0503,-6.1149759,-0.3074819,1943.2,EEF1A2,eukaryotic translation elongation factor 1 alpha 2
10482,3.34E-08,9.87E-10,0.0536,6.1114286,0.3273993,1718.62,NXF1,nuclear RNA export factor 1
2643,3.77E-08,1.12E-09,0.0596,6.0914958,0.3631015,1017.03,GCH1,GTP cyclohydrolase 1
4642,3.78E-08,1.12E-09,0.0492,-6.090815,-0.2995707,1877.23,MYO1D,myosin ID
81844,4.00E-08,1.19E-09,0.0397,-6.0813248,-0.2413745,3397.85,TRIM56,tripartite motif containing 56
22936,4.07E-08,1.22E-09,0.0513,6.078053,0.3118735,1613.33,ELL2,elongation factor for RNA polymerase II 2
